participantNo,task,condition,forCond,mode,block,oldBlock,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
8,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,8,0,1427,0,0,mouse
8,baseline,"pen,pen","mouse,pen",pen,1,1,1,0,737,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,1,1,2,0,1271,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,1,1,3,0,875,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,1,1,4,0,825,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,1,1,5,0,976,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,1,1,6,0,829,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,1,1,7,0,1126,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,1,1,8,0,1099,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,1,0,857,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,2,0,1276,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,3,2,1033,2,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,4,0,1318,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,5,0,1055,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,6,0,505,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,7,0,1192,0,0,pen
8,baseline,"pen,pen","mouse,pen",pen,2,2,8,0,1183,1,1,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,1,0,1586,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,2,1,952,0,1,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,3,0,899,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,4,0,1292,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,5,0,1208,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,6,0,1046,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,7,0,1323,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,1,1,8,0,995,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,1,0,1229,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,2,0,722,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,3,0,1080,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,4,0,970,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,5,0,929,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,6,0,934,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,7,0,951,0,0,pen
8,baseline,"pen,pen","trackpad,pen",pen,2,2,8,0,1074,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,1,0,963,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,2,0,1301,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,3,0,830,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,4,0,1200,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,5,0,979,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,6,0,1035,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,7,0,923,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,1,1,8,0,1177,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,1,0,964,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,2,0,967,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,3,0,967,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,4,0,889,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,5,0,959,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,6,0,858,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,7,0,1222,0,0,pen
8,baseline,"pen,pen","pen,touch",pen,2,2,8,0,1342,0,0,pen
8,baseline,"touch,touch","mouse,touch",touch,1,1,1,0,1425,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,1,1,2,1,1418,0,1,touch
8,baseline,"touch,touch","mouse,touch",touch,1,1,3,3,1182,0,3,touch
8,baseline,"touch,touch","mouse,touch",touch,1,1,4,0,1449,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,1,1,5,0,1127,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,1,1,6,6,1054,0,6,touch
8,baseline,"touch,touch","mouse,touch",touch,1,1,7,0,1264,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,1,1,8,0,1423,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,1,0,1522,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,2,1,1268,0,1,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,3,0,1318,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,4,0,1368,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,5,0,1248,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,6,0,1432,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,7,0,1505,0,0,touch
8,baseline,"touch,touch","mouse,touch",touch,2,2,8,0,1360,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,1,0,845,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,2,2,1947,0,2,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,3,0,1078,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,4,0,1267,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,5,0,1175,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,6,0,1175,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,7,0,999,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,1,1,8,0,974,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,1,1,1199,0,1,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,2,0,1063,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,3,9,934,0,9,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,4,0,1358,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,5,0,1592,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,6,4,813,0,4,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,7,0,1407,0,0,touch
8,baseline,"touch,touch","pen,touch",touch,2,2,8,0,967,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,1,0,1577,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,2,2,889,0,2,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,3,3,643,0,3,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,4,0,1721,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,5,0,1377,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,6,0,1387,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,7,0,1127,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,1,1,8,0,1159,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,1,0,1102,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,2,0,926,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,3,0,1401,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,4,0,1135,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,5,0,1030,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,6,1,1609,0,1,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,7,0,1072,0,0,touch
8,baseline,"touch,touch","trackpad,touch",touch,2,2,8,0,949,0,0,touch
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,1,2,726,0,2,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,2,0,2072,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,3,1,632,0,1,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,4,0,1694,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,5,0,1953,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,6,0,1494,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,7,1,797,0,1,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,8,0,650,0,2,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,1,0,1424,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,2,0,2436,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,3,0,1481,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,4,0,1520,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,5,2,1054,0,2,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,6,0,1987,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,7,0,1020,0,0,trackpad
8,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,8,0,1335,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,1,1,1336,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,2,0,1131,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,3,0,1300,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,4,0,1311,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,5,1,594,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,6,0,1255,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,7,0,1368,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,8,0,707,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,0,1300,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,2,0,838,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,3,0,1514,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,4,0,1726,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,5,1,315,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,6,1,919,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,7,0,1437,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,8,0,1132,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,1,1,1132,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,2,0,1425,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,3,1,929,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,4,1,1288,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,5,0,1493,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,6,0,1415,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,7,0,1336,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,8,0,1392,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,1,0,1320,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,2,0,1246,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,3,0,1370,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,4,1,1029,0,1,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,5,0,1264,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,6,0,1255,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,7,0,1369,0,0,trackpad
8,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,8,0,459,0,2,trackpad
8,task,"mouse,pen",,mouse,1,1,1,0,1603,0,0,pen
8,task,"mouse,pen",,pen,1,1,2,0,1443,0,0,mouse
8,task,"mouse,pen",,mouse,1,1,3,0,1031,0,0,pen
8,task,"mouse,pen",,pen,1,1,4,0,1068,0,0,mouse
8,task,"mouse,pen",,mouse,1,1,5,1,355,0,1,pen
8,task,"mouse,pen",,pen,1,1,6,0,1399,0,0,mouse
8,task,"mouse,pen",,mouse,1,1,7,1,996,0,1,pen
8,task,"mouse,pen",,pen,1,1,8,0,1512,0,0,mouse
8,task,"mouse,pen",,mouse,1,2,1,0,1021,0,0,pen
8,task,"mouse,pen",,pen,1,2,2,0,1070,0,0,mouse
8,task,"mouse,pen",,mouse,1,2,3,1,1244,1,0,pen
8,task,"mouse,pen",,pen,1,2,4,0,374,0,0,mouse
8,task,"mouse,pen",,mouse,1,2,5,1,1605,0,1,pen
8,task,"mouse,pen",,pen,1,2,6,0,1407,0,0,mouse
8,task,"mouse,pen",,mouse,1,2,7,2,1056,0,2,pen
8,task,"mouse,pen",,pen,1,2,8,0,1004,0,0,mouse
8,task,"mouse,pen",,mouse,2,3,1,0,1584,0,0,pen
8,task,"mouse,pen",,pen,2,3,2,0,1217,0,0,mouse
8,task,"mouse,pen",,mouse,2,3,3,0,1261,0,0,pen
8,task,"mouse,pen",,pen,2,3,4,0,1533,0,0,mouse
8,task,"mouse,pen",,mouse,2,3,5,0,2054,0,0,pen
8,task,"mouse,pen",,pen,2,3,6,0,1388,0,0,mouse
8,task,"mouse,pen",,mouse,2,3,7,0,1685,0,0,pen
8,task,"mouse,pen",,pen,2,3,8,0,1433,1,1,mouse
8,task,"mouse,pen",,mouse,2,4,1,0,1275,0,0,pen
8,task,"mouse,pen",,pen,2,4,2,0,1153,0,0,mouse
8,task,"mouse,pen",,mouse,2,4,3,0,1265,0,0,pen
8,task,"mouse,pen",,pen,2,4,4,0,1240,0,0,mouse
8,task,"mouse,pen",,mouse,2,4,5,0,1512,0,0,pen
8,task,"mouse,pen",,pen,2,4,6,0,1214,0,0,mouse
8,task,"mouse,pen",,mouse,2,4,7,0,1518,0,0,pen
8,task,"mouse,pen",,pen,2,4,8,0,1288,0,0,mouse
8,task,"mouse,pen",,mouse,3,5,1,0,1629,0,0,pen
8,task,"mouse,pen",,pen,3,5,2,0,1469,0,0,mouse
8,task,"mouse,pen",,mouse,3,5,3,0,1389,0,0,pen
8,task,"mouse,pen",,pen,3,5,4,0,1247,0,0,mouse
8,task,"mouse,pen",,mouse,3,5,5,2,763,0,2,pen
8,task,"mouse,pen",,pen,3,5,6,0,1152,0,0,mouse
8,task,"mouse,pen",,mouse,3,5,7,1,1972,0,1,pen
8,task,"mouse,pen",,pen,3,5,8,0,1360,0,0,mouse
8,task,"mouse,pen",,mouse,3,6,1,0,1459,0,0,pen
8,task,"mouse,pen",,pen,3,6,2,0,1295,0,0,mouse
8,task,"mouse,pen",,mouse,3,6,3,1,1155,0,1,pen
8,task,"mouse,pen",,pen,3,6,4,0,1074,0,0,mouse
8,task,"mouse,pen",,mouse,3,6,5,0,1334,0,0,pen
8,task,"mouse,pen",,pen,3,6,6,0,448,0,0,mouse
8,task,"mouse,pen",,mouse,3,6,7,0,964,0,0,pen
8,task,"mouse,pen",,pen,3,6,8,0,1153,0,0,mouse
8,task,"mouse,pen",,mouse,4,7,1,1,704,0,1,pen
8,task,"mouse,pen",,pen,4,7,2,0,1000,0,0,mouse
8,task,"mouse,pen",,mouse,4,7,3,0,1243,0,0,pen
8,task,"mouse,pen",,pen,4,7,4,0,1065,0,0,mouse
8,task,"mouse,pen",,mouse,4,7,5,0,1441,0,0,pen
8,task,"mouse,pen",,pen,4,7,6,0,1243,0,0,mouse
8,task,"mouse,pen",,mouse,4,7,7,0,1379,0,0,pen
8,task,"mouse,pen",,pen,4,7,8,0,1211,0,0,mouse
8,task,"mouse,pen",,mouse,4,8,1,1,1087,0,1,pen
8,task,"mouse,pen",,pen,4,8,2,0,967,0,0,mouse
8,task,"mouse,pen",,mouse,4,8,3,0,1582,0,0,pen
8,task,"mouse,pen",,pen,4,8,4,0,1115,0,0,mouse
8,task,"mouse,pen",,mouse,4,8,5,0,1523,0,0,pen
8,task,"mouse,pen",,pen,4,8,6,0,1016,0,0,mouse
8,task,"mouse,pen",,mouse,4,8,7,0,1191,0,0,pen
8,task,"mouse,pen",,pen,4,8,8,0,1032,0,0,mouse
8,task,"mouse,touch",,mouse,1,1,1,2,538,0,2,touch
8,task,"mouse,touch",,touch,1,1,2,2,1457,0,2,mouse
8,task,"mouse,touch",,mouse,1,1,3,0,1194,0,0,touch
8,task,"mouse,touch",,touch,1,1,4,0,1495,0,0,mouse
8,task,"mouse,touch",,mouse,1,1,5,0,1469,0,0,touch
8,task,"mouse,touch",,touch,1,1,6,0,1259,0,0,mouse
8,task,"mouse,touch",,mouse,1,1,7,0,1765,0,0,touch
8,task,"mouse,touch",,touch,1,1,8,0,1511,0,0,mouse
8,task,"mouse,touch",,mouse,1,2,1,0,1278,0,0,touch
8,task,"mouse,touch",,touch,1,2,2,0,1335,0,0,mouse
8,task,"mouse,touch",,mouse,1,2,3,0,1079,0,0,touch
8,task,"mouse,touch",,touch,1,2,4,0,925,0,0,mouse
8,task,"mouse,touch",,mouse,1,2,5,0,1226,0,0,touch
8,task,"mouse,touch",,touch,1,2,6,0,1375,0,0,mouse
8,task,"mouse,touch",,mouse,1,2,7,0,1196,0,0,touch
8,task,"mouse,touch",,touch,1,2,8,0,1399,0,0,mouse
8,task,"mouse,touch",,mouse,2,3,1,1,1314,0,1,touch
8,task,"mouse,touch",,touch,2,3,2,0,1007,0,0,mouse
8,task,"mouse,touch",,mouse,2,3,3,0,1901,0,0,touch
8,task,"mouse,touch",,touch,2,3,4,0,1446,0,0,mouse
8,task,"mouse,touch",,mouse,2,3,5,0,1400,0,0,touch
8,task,"mouse,touch",,touch,2,3,6,0,1335,0,0,mouse
8,task,"mouse,touch",,mouse,2,3,7,0,1710,0,0,touch
8,task,"mouse,touch",,touch,2,3,8,0,1375,0,0,mouse
8,task,"mouse,touch",,mouse,2,4,1,0,1141,0,0,touch
8,task,"mouse,touch",,touch,2,4,2,0,1021,0,0,mouse
8,task,"mouse,touch",,mouse,2,4,3,0,984,0,0,touch
8,task,"mouse,touch",,touch,2,4,4,0,1369,0,0,mouse
8,task,"mouse,touch",,mouse,2,4,5,0,896,0,0,touch
8,task,"mouse,touch",,touch,2,4,6,1,1359,0,1,mouse
8,task,"mouse,touch",,mouse,2,4,7,0,986,0,0,touch
8,task,"mouse,touch",,touch,2,4,8,0,1159,0,0,mouse
8,task,"mouse,touch",,mouse,3,5,1,0,1863,0,0,touch
8,task,"mouse,touch",,touch,3,5,2,1,1326,0,1,mouse
8,task,"mouse,touch",,mouse,3,5,3,0,1270,0,0,touch
8,task,"mouse,touch",,touch,3,5,4,0,1342,0,0,mouse
8,task,"mouse,touch",,mouse,3,5,5,0,1340,0,0,touch
8,task,"mouse,touch",,touch,3,5,6,0,1263,0,0,mouse
8,task,"mouse,touch",,mouse,3,5,7,0,1637,0,0,touch
8,task,"mouse,touch",,touch,3,5,8,0,1224,0,0,mouse
8,task,"mouse,touch",,mouse,3,6,1,0,389,0,0,touch
8,task,"mouse,touch",,touch,3,6,2,5,1818,0,5,mouse
8,task,"mouse,touch",,mouse,3,6,3,0,1288,0,0,touch
8,task,"mouse,touch",,touch,3,6,4,0,1907,0,0,mouse
8,task,"mouse,touch",,mouse,3,6,5,0,2583,0,0,touch
8,task,"mouse,touch",,touch,3,6,6,0,1214,0,0,mouse
8,task,"mouse,touch",,mouse,3,6,7,0,1446,0,0,touch
8,task,"mouse,touch",,touch,3,6,8,0,1376,0,0,mouse
8,task,"mouse,touch",,mouse,4,7,1,0,344,0,0,touch
8,task,"mouse,touch",,touch,4,7,2,0,1544,0,0,mouse
8,task,"mouse,touch",,mouse,4,7,3,0,1751,0,0,touch
8,task,"mouse,touch",,touch,4,7,4,0,1351,0,0,mouse
8,task,"mouse,touch",,mouse,4,7,5,0,1435,0,0,touch
8,task,"mouse,touch",,touch,4,7,6,1,1491,0,1,mouse
8,task,"mouse,touch",,mouse,4,7,7,0,1572,0,0,touch
8,task,"mouse,touch",,touch,4,7,8,0,1410,0,0,mouse
8,task,"mouse,touch",,mouse,4,8,1,0,1558,0,0,touch
8,task,"mouse,touch",,touch,4,8,2,1,1578,0,1,mouse
8,task,"mouse,touch",,mouse,4,8,3,0,1986,0,0,touch
8,task,"mouse,touch",,touch,4,8,4,0,1435,0,0,mouse
8,task,"mouse,touch",,mouse,4,8,5,0,1472,0,0,touch
8,task,"mouse,touch",,touch,4,8,6,0,1627,0,0,mouse
8,task,"mouse,touch",,mouse,4,8,7,0,1692,0,0,touch
8,task,"mouse,touch",,touch,4,8,8,0,1368,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,1,1,0,2425,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,1,2,0,1988,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,1,3,0,2948,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,1,4,0,1409,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,1,5,2,1192,0,2,trackpad
8,task,"mouse,trackpad",,trackpad,1,1,6,1,1338,0,1,mouse
8,task,"mouse,trackpad",,mouse,1,1,7,0,1721,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,1,8,0,1022,0,1,mouse
8,task,"mouse,trackpad",,mouse,1,2,1,0,1358,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,2,2,0,1033,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,2,3,0,2031,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,2,4,0,2541,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,2,5,0,1313,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,2,6,0,1987,0,0,mouse
8,task,"mouse,trackpad",,mouse,1,2,7,0,1710,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,1,2,8,0,1627,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,3,1,2,928,0,2,trackpad
8,task,"mouse,trackpad",,trackpad,2,3,2,0,1886,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,3,3,0,1626,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,3,4,0,2211,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,3,5,0,1483,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,3,6,0,2212,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,3,7,0,1638,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,3,8,0,1627,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,4,1,0,2605,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,4,2,0,1628,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,4,3,1,1301,0,1,trackpad
8,task,"mouse,trackpad",,trackpad,2,4,4,0,1560,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,4,5,0,1637,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,4,6,0,2159,0,0,mouse
8,task,"mouse,trackpad",,mouse,2,4,7,0,1313,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,2,4,8,0,1686,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,5,1,1,1148,0,1,trackpad
8,task,"mouse,trackpad",,trackpad,3,5,2,0,1875,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,5,3,0,1740,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,5,4,0,2403,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,5,5,0,2190,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,5,6,1,1322,0,1,mouse
8,task,"mouse,trackpad",,mouse,3,5,7,0,1234,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,5,8,0,1368,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,6,1,2,951,0,2,trackpad
8,task,"mouse,trackpad",,trackpad,3,6,2,0,2098,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,6,3,0,2089,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,6,4,0,1437,0,0,mouse
8,task,"mouse,trackpad",,mouse,3,6,5,0,2189,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,3,6,6,1,597,0,1,mouse
8,task,"mouse,trackpad",,mouse,3,6,7,1,1313,0,1,trackpad
8,task,"mouse,trackpad",,trackpad,3,6,8,0,1042,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,7,1,0,1290,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,7,2,0,2033,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,7,3,0,1437,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,7,4,1,1387,0,1,mouse
8,task,"mouse,trackpad",,mouse,4,7,5,1,1504,0,1,trackpad
8,task,"mouse,trackpad",,trackpad,4,7,6,0,1380,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,7,7,0,1503,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,7,8,0,1639,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,8,1,0,1538,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,8,2,0,1560,0,0,mouse
8,task,"mouse,trackpad",,mouse,4,8,3,1,1132,0,1,trackpad
8,task,"mouse,trackpad",,trackpad,4,8,4,1,708,0,1,mouse
8,task,"mouse,trackpad",,mouse,4,8,5,0,1526,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,8,6,2,1757,0,2,mouse
8,task,"mouse,trackpad",,mouse,4,8,7,0,1482,0,0,trackpad
8,task,"mouse,trackpad",,trackpad,4,8,8,0,1591,0,0,mouse
8,task,"pen,touch",,pen,1,1,1,0,48,0,0,touch
8,task,"pen,touch",,touch,1,1,2,13,1403,8,5,pen
8,task,"pen,touch",,pen,1,1,3,0,864,0,0,touch
8,task,"pen,touch",,touch,1,1,4,2,1164,0,2,pen
8,task,"pen,touch",,pen,1,1,5,0,868,0,0,touch
8,task,"pen,touch",,touch,1,1,6,0,809,0,0,pen
8,task,"pen,touch",,pen,1,1,7,0,1331,0,0,touch
8,task,"pen,touch",,touch,1,1,8,0,906,0,0,pen
8,task,"pen,touch",,pen,1,2,1,0,820,0,0,touch
8,task,"pen,touch",,touch,1,2,2,0,1384,0,0,pen
8,task,"pen,touch",,pen,1,2,3,0,978,0,0,touch
8,task,"pen,touch",,touch,1,2,4,0,821,0,0,pen
8,task,"pen,touch",,pen,1,2,5,0,884,0,0,touch
8,task,"pen,touch",,touch,1,2,6,0,1306,0,0,pen
8,task,"pen,touch",,pen,1,2,7,0,919,0,0,touch
8,task,"pen,touch",,touch,1,2,8,0,1143,0,0,pen
8,task,"pen,touch",,pen,2,3,1,0,844,0,0,touch
8,task,"pen,touch",,touch,2,3,2,1,1382,0,1,pen
8,task,"pen,touch",,pen,2,3,3,0,1162,0,0,touch
